Linux 5.4.0-132-generic (ku1rpaaxv008.kunet.ae) 	01/31/23 	_x86_64_	(8 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:05:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01     dev252-0      1.07      0.01      5.01      0.00      4.70      0.00      0.48      0.03
08:05:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01     dev253-1      0.21      0.00      0.63      0.00      3.03      0.00      0.16      0.01
08:05:01     dev253-2      0.93      0.01      4.12      0.00      4.43      0.00      0.43      0.02
08:05:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01     dev253-5      0.08      0.00      0.36      0.00      4.41      0.00      0.00      0.00
08:05:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01     dev252-0      0.86      0.18      4.07      0.00      4.96      0.00      0.49      0.03
08:15:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01     dev253-1      0.18      0.00      0.61      0.00      3.43      0.00      0.08      0.01
08:15:01     dev253-2      0.78      0.13      3.49      0.00      4.63      0.00      0.28      0.02
08:15:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01     dev253-5      0.03      0.05      0.11      0.00      4.38      0.00      0.38      0.01
08:15:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01     dev252-0      0.93      0.00      4.57      0.00      4.89      0.00      0.53      0.03
08:25:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01     dev253-1      0.20      0.00      0.77      0.00      3.80      0.00      0.07      0.01
08:25:01     dev253-2      0.87      0.00      3.83      0.00      4.39      0.00      0.44      0.02
08:25:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01     dev253-5      0.03      0.00      0.12      0.00      4.00      0.00      0.00      0.00
08:25:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01     dev252-0      0.92      0.27      4.23      0.00      4.88      0.00      0.40      0.02
08:35:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01     dev253-1      0.21      0.00      0.63      0.00      3.03      0.00      0.10      0.01
08:35:01     dev253-2      0.81      0.27      3.61      0.00      4.79      0.00      0.33      0.01
08:35:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01     dev253-5      0.01      0.00      0.06      0.00      4.00      0.00      0.00      0.00
08:35:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01     dev252-0      0.70      0.15      3.41      0.00      5.06      0.00      0.44      0.03
08:45:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01     dev253-1      0.15      0.00      0.51      0.00      3.35      0.00      0.09      0.01
08:45:01     dev253-2      0.65      0.15      2.93      0.00      4.71      0.00      0.28      0.02
08:45:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01     dev253-5      0.02      0.00      0.07      0.00      4.00      0.00      0.00      0.00
08:45:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01     dev252-0      0.73      0.00      3.52      0.00      4.82      0.00      0.44      0.03
08:55:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01     dev253-1      0.18      0.00      0.61      0.00      3.44      0.00      0.04      0.01
08:55:01     dev253-2      0.65      0.00      2.89      0.00      4.46      0.00      0.30      0.02
08:55:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01     dev253-5      0.03      0.00      0.13      0.00      4.00      0.00      0.00      0.00
08:55:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01     dev252-0      1.16      0.20      5.36      0.00      4.79      0.00      0.44      0.03
09:05:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01     dev253-1      0.21      0.00      0.63      0.00      3.03      0.00      0.03      0.01
09:05:01     dev253-2      1.02      0.20      4.40      0.00      4.50      0.00      0.36      0.02
09:05:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
